model,dataset,instance_id,step_idx,n_steps,step_position_normalized,binary_faithful,delta_p,initial_correct_prob,post_correct_prob,initial_prediction_correct,lr,efficacy_epoch
LLaMA-3-3B,openbook,8-69,0,9,0.0,False,0.00445182169804359,0.809659095600281,0.8052072739022375,True,3e-05,3
LLaMA-3-3B,openbook,485,0,5,0.0,False,-0.48310492592165954,0.5161176317742804,0.9992225576959399,True,3e-05,4
LLaMA-3-3B,openbook,9-322,0,5,0.0,False,-0.009489803585618906,0.9877893816795743,0.9972791852651932,True,3e-05,4
LLaMA-3-3B,openbook,8-201,0,14,0.0,True,-0.6258804343546731,0.33239895055240626,0.9582793849070794,False,3e-05,2
LLaMA-3-3B,openbook,9-573,0,7,0.0,True,0.9079525129361821,0.9125512503511074,0.004598737414925345,True,3e-05,5
LLaMA-3-3B,openbook,7-902,0,10,0.0,False,0.4504953617900527,0.9890790119379419,0.5385836501478892,True,3e-05,4
LLaMA-3-3B,openbook,8-346,0,6,0.0,False,-0.15349112345785315,0.08483252906447593,0.2383236525223291,False,3e-05,4
LLaMA-3-3B,openbook,8-130,0,5,0.0,True,0.5773639811643676,0.5853170398506123,0.007953058686244685,True,3e-05,4
LLaMA-3-3B,openbook,1709,0,9,0.0,False,0.025130114830034245,0.9954128606833815,0.9702827458533473,True,3e-05,3
LLaMA-3,openbook,7-664,0,2,0.0,True,-0.7985250379859307,0.05020783302966189,0.8487328710155926,False,3e-05,3
LLaMA-3,openbook,8-165,0,3,0.0,False,-0.0036081937222283145,0.987937505641529,0.9915456993637574,True,3e-05,4
LLaMA-3,openbook,1300,0,2,0.0,True,0.7987113391490702,0.8966580554102912,0.097946716261221,True,3e-05,3
LLaMA-3,openbook,648,0,13,0.0,False,0.010264075789488958,0.9997281192881343,0.9894640434986454,True,3e-05,2
LLaMA-3,openbook,268,0,2,0.0,True,0.7921788838281858,0.9901113460560774,0.19793246222789157,True,3e-05,4
LLaMA-3,openbook,1160,0,5,0.0,True,-0.6301168492615653,0.23652311809721008,0.8666399673587754,False,3e-05,3
LLaMA-3,openbook,1032,0,8,0.0,False,0.2251560163509333,0.9819496086889131,0.7567935923379798,True,3e-05,4
LLaMA-3,openbook,7-1108,0,3,0.0,True,0.8005782952638002,0.8022145931854078,0.0016362979216075597,True,3e-05,4
LLaMA-3,openbook,1923,0,4,0.0,True,0.8807220417061601,0.9887144090687319,0.10799236736257177,True,3e-05,5
LLaMA-3,openbook,9-298,0,1,0.0,False,0.2987634269644469,0.9750631702247381,0.6762997432602912,True,3e-05,5
LLaMA-3,openbook,508,0,2,0.0,True,0.3045593698722607,0.7846260221551306,0.4800666522828699,True,3e-05,4
LLaMA-3,openbook,326,0,2,0.0,False,0.13644306339290624,0.938657659272283,0.8022145958793767,True,3e-05,4
LLaMA-3,openbook,9-18,0,2,0.0,True,0.996428311700865,0.9965507951462014,0.00012248344533633148,True,3e-05,4
LLaMA-3,openbook,9-368,0,8,0.0,True,0.01968361638590646,0.03168095254334682,0.011997336157440357,False,3e-05,3
LLaMA-3,openbook,9-149,0,3,0.0,False,-0.014723538902073452,0.9852548611909523,0.9999784000930257,True,3e-05,4
LLaMA-3,openbook,1215,0,2,0.0,False,0.030136679126469113,0.999908105868429,0.9697714267419599,True,3e-05,5
LLaMA-3,openbook,9-1030,0,2,0.0,True,-0.5659996152083675,0.3705619019582246,0.9365615171665921,False,3e-05,4
LLaMA-3,openbook,9-44,0,2,0.0,True,0.9710174563996113,0.9845461967795897,0.01352874037997828,True,3e-05,4
LLaMA-3,openbook,7-891,0,5,0.0,False,0.009070499264609802,0.012398139971184143,0.003327640706574341,False,3e-05,5
LLaMA-3,openbook,1161,0,2,0.0,True,0.7750287306560373,0.9748759746806067,0.19984724402456946,True,3e-05,4
LLaMA-3,openbook,406,0,4,0.0,False,-0.17861822256806126,0.820987042992059,0.9996052655601203,True,3e-05,3
LLaMA-3,openbook,8-79,0,8,0.0,True,0.21004608402738767,0.33454829168796923,0.12450220766058157,False,3e-05,4
LLaMA-3,openbook,7-479,0,3,0.0,False,0.5439374813891091,0.9898395193414665,0.44590203795235744,True,3e-05,3
LLaMA-3,openbook,1924,0,3,0.0,True,0.7680108190024,0.9869338222617581,0.21892300325935815,True,3e-05,4
LLaMA-3,openbook,9-1102,0,4,0.0,True,0.9473479420377563,0.9989167583920524,0.05156881635429613,True,3e-05,4
LLaMA-3,openbook,880,0,6,0.0,True,0.3672054827381611,0.3672229685588561,1.7485820694968374e-05,True,3e-05,1
LLaMA-3,openbook,9-937,0,3,0.0,True,0.6370298021923566,0.9909270736962885,0.3538972715039319,True,3e-05,4
LLaMA-3,openbook,7-942,0,3,0.0,True,-0.47340255502933015,0.0002958774051864229,0.4736984324345166,False,3e-05,3
LLaMA-3,openbook,28,0,4,0.0,False,-0.01366588683807412,0.0075556864567581225,0.021221573294832242,False,3e-05,4
LLaMA-3,openbook,1942,0,3,0.0,False,-0.0015606470071202194,0.9984119251389398,0.9999725721460601,True,3e-05,3
LLaMA-3,openbook,7-444,0,3,0.0,True,0.9802875936168748,0.9854938689554412,0.005206275338566451,True,3e-05,4
LLaMA-3,openbook,9-409,0,3,0.0,True,0.9875574493973288,0.9876125663121765,5.51169148477181e-05,True,3e-05,5
LLaMA-3,openbook,745,0,5,0.0,True,0.078342925665869,0.1930535823495804,0.11471065668371139,False,3e-05,3
LLaMA-3,openbook,8-343,0,5,0.0,True,0.8096515951874315,0.999159649782664,0.18950805459523257,True,3e-05,3
LLaMA-3,openbook,7-807,0,5,0.0,True,0.7530134920170042,0.9945366483403155,0.2415231563233114,True,3e-05,2
LLaMA-3,openbook,9-230,0,5,0.0,True,0.9309057215031614,0.9996366503388173,0.0687309288356559,True,3e-05,4
LLaMA-3,openbook,9-633,0,3,0.0,False,0.41801506552947665,0.9999260818511563,0.5819110163216796,True,3e-05,4
LLaMA-3,openbook,158,0,3,0.0,False,-0.022537863015299055,0.011743132479650278,0.03428099549494933,False,3e-05,5
LLaMA-3,openbook,1702,0,4,0.0,False,0.003869432129602779,0.9923922534253096,0.9885228212957068,True,3e-05,5
LLaMA-3,openbook,378,0,6,0.0,False,-0.023890726466061107,0.013331089828572043,0.03722181629463315,False,3e-05,3
LLaMA-3,openbook,8-491,0,5,0.0,False,-0.005921665058525538,0.9921402356598741,0.9980619007183996,True,3e-05,4
LLaMA-3,openbook,7-52,0,4,0.0,False,-0.0012052240947993953,0.9983479846357787,0.9995532087305781,True,3e-05,3
LLaMA-3,openbook,9-519,0,5,0.0,True,0.9700575091554894,0.9975189051686282,0.02746139601313877,True,3e-05,4
LLaMA-3,openbook,9-416,0,4,0.0,True,0.9242480853677758,0.9916163185201654,0.06736823315238963,True,3e-05,4
LLaMA-3,openbook,9-655,0,6,0.0,True,0.9162898029860956,0.9185805987054403,0.0022907957193446108,True,3e-05,3
LLaMA-3,openbook,1272,0,2,0.0,False,-0.027260327571759252,0.16526921895639615,0.1925295465281554,False,3e-05,5
LLaMA-3,openbook,8-49,0,3,0.0,False,0.5312797308323908,0.9152059757806976,0.38392624494830685,True,3e-05,4
LLaMA-3,openbook,9-30,0,10,0.0,False,0.5450847206630854,0.9967084768479295,0.45162375618484407,True,3e-05,2
LLaMA-3,openbook,7-1050,0,2,0.0,True,0.6784182475522986,0.9924989283199607,0.3140806807676621,True,3e-05,4
LLaMA-3,openbook,9-501,0,11,0.0,False,-0.03818503631152681,0.2427815097174656,0.2809665460289924,False,3e-05,3
LLaMA-3,openbook,9-491,0,2,0.0,True,0.9855574235838429,0.9954077668262405,0.009850343242397632,True,3e-05,5
LLaMA-3,openbook,48,0,3,0.0,False,0.46435761487975247,0.9984215209163191,0.5340639060365666,True,3e-05,5
LLaMA-3,openbook,279,0,6,0.0,True,-0.8108331441862293,0.04270531054378821,0.8535384547300175,False,3e-05,3
LLaMA-3,openbook,9-1163,0,3,0.0,False,-0.07376047722686374,0.9195478291238561,0.9933083063507199,True,3e-05,4
LLaMA-3,openbook,1618,0,3,0.0,False,0.031118697725225908,0.9976429303639434,0.9665242326387175,True,3e-05,4
LLaMA-3,openbook,1759,0,2,0.0,False,0.5674958909845496,0.9999072612309301,0.4324113702463805,True,3e-05,4
LLaMA-3,openbook,7-988,0,2,0.0,False,0.4146026816286469,0.966489741363895,0.5518870597352481,True,3e-05,5
LLaMA-3,openbook,8-107,0,5,0.0,False,0.1558262742112011,0.9986324665598574,0.8428061923486563,True,3e-05,5
LLaMA-3,openbook,9-1053,0,2,0.0,True,0.09794578486045044,0.1185179804582559,0.020572195597805452,False,3e-05,5
LLaMA-3,openbook,8-93,0,2,0.0,True,-0.6632634031342206,0.08537502643491045,0.7486384295691311,False,3e-05,5
LLaMA-3,openbook,9-510,0,8,0.0,False,-0.0017531424685486297,0.9982008573441351,0.9999539998126837,True,3e-05,4
LLaMA-3,openbook,9-908,0,3,0.0,False,0.49580549581866873,0.9844679806347678,0.4886624848160991,True,3e-05,4
LLaMA-3,openbook,9-24,0,5,0.0,True,0.8915179888762039,0.9747738831081552,0.08325589423195125,True,3e-05,3
LLaMA-3,openbook,7-999,0,8,0.0,False,0.3077240852451313,0.9050724462855058,0.5973483610403745,True,3e-05,3
LLaMA-3,openbook,769,0,10,0.0,True,0.24448477055524773,0.2932613310004371,0.04877656044518938,False,3e-05,3
LLaMA-3,openbook,7-50,0,2,0.0,False,0.020508735699572345,0.9951067769632211,0.9745980412636488,True,3e-05,5
LLaMA-3,openbook,9-540,0,11,0.0,False,0.1619159159078905,0.610958846532597,0.4490429306247065,True,3e-05,5
LLaMA-3,openbook,520,0,12,0.0,False,0.38614600752903644,0.40011789148910654,0.013971883960070102,False,3e-05,2
LLaMA-3,openbook,9-350,0,4,0.0,True,-0.808590573063145,0.02217744072207303,0.830768013785218,False,3e-05,4
LLaMA-3,openbook,7-671,0,3,0.0,False,-0.09010881626788436,0.8497922956272531,0.9399011118951375,True,3e-05,4
LLaMA-3,openbook,7-284,0,3,0.0,True,0.9917529267191131,0.9929218775984903,0.0011689508793772034,True,3e-05,3
LLaMA-3,openbook,7-1044,0,3,0.0,True,0.6659090045634971,0.9996155672204441,0.333706562656947,True,3e-05,4
LLaMA-3,openbook,429,0,4,0.0,True,0.9887677937589204,0.9887678260006637,3.224174329216691e-08,True,3e-05,4
LLaMA-3,openbook,397,0,2,0.0,False,-0.13694004097241932,0.11454577203291863,0.25148581300533795,False,3e-05,5
LLaMA-3,openbook,8-308,0,9,0.0,True,0.6132120335258565,0.9995720549792181,0.38636002145336157,True,3e-05,3
LLaMA-3,openbook,7-1122,0,4,0.0,True,0.9687858295433194,0.9771227610072147,0.008336931463895305,True,3e-05,4
LLaMA-3,openbook,1787,0,3,0.0,True,-0.0563822188925483,0.01414692285798712,0.07052914175053542,False,3e-05,5
LLaMA-3,openbook,8-205,0,4,0.0,False,-0.0003976424007590129,0.9995979948039893,0.9999956372047483,True,3e-05,5
LLaMA-3,openbook,7-49,0,6,0.0,True,0.6969846052010715,0.9476418667952102,0.25065726159413876,True,3e-05,5
LLaMA-3,openbook,9-983,0,9,0.0,False,0.3440966145136065,0.9834734941548072,0.6393768796412007,True,3e-05,3
LLaMA-3,openbook,1426,0,7,0.0,True,0.9939239797602805,0.997002083904607,0.003078104144326524,True,3e-05,1
LLaMA-3,openbook,1297,0,8,0.0,False,-0.21884549246795415,0.05918069923807588,0.27802619170603005,False,3e-05,3
LLaMA-3,openbook,9-79,0,2,0.0,True,0.7783791409438876,0.7798465492097961,0.0014674082659085386,True,3e-05,5
LLaMA-3,openbook,9-1166,0,3,0.0,True,0.19305674906017878,0.19957983020889,0.00652308114871121,False,3e-05,4
LLaMA-3,openbook,9-597,0,3,0.0,False,-0.06957231810370867,0.8347573944667487,0.9043297125704574,True,3e-05,5
LLaMA-3,openbook,8-304,0,4,0.0,False,-0.00023167571370441564,0.9994010788702411,0.9996327545839455,True,3e-05,3
LLaMA-3,openbook,591,0,2,0.0,False,-0.007540985517820453,0.9919206239210919,0.9994616094389124,True,3e-05,4
LLaMA-3,openbook,570,0,8,0.0,False,0.01791614367553751,0.9996800447150924,0.9817639010395549,True,3e-05,3
LLaMA-3,openbook,8-35,0,9,0.0,True,0.43914467442697835,0.456694876888835,0.017550202461856623,True,3e-05,3
LLaMA-3,openbook,9-73,0,9,0.0,True,-0.5973383776559011,0.14704347901350792,0.744381856669409,False,3e-05,4
LLaMA-3,openbook,788,0,4,0.0,False,0.2588599055735463,0.9974344394504012,0.7385745338768549,True,3e-05,2
LLaMA-3,openbook,9-637,0,12,0.0,True,0.10767340909530285,0.24958959554732976,0.14191618645202692,False,3e-05,3
LLaMA-3,openbook,75,0,4,0.0,True,-0.841736710362958,0.1577206472570582,0.9994573576200162,False,3e-05,4
LLaMA-3,openbook,9-110,0,6,0.0,True,0.8097384876884537,0.9996564152123423,0.18991792752388853,True,3e-05,4
LLaMA-3,openbook,1200,0,3,0.0,True,0.18041882861958836,0.4455738636837943,0.26515503506420596,True,3e-05,5
LLaMA-3,openbook,568,0,3,0.0,True,0.7960025683413992,0.9835123090510574,0.18750974070965817,True,3e-05,4
LLaMA-3,openbook,9-227,0,9,0.0,True,0.36919349986843925,0.3692049760227071,1.1476154267841972e-05,False,3e-05,2
LLaMA-3,openbook,1530,0,3,0.0,True,-0.07381893644040312,0.08423270588311986,0.15805164232352298,False,3e-05,4
LLaMA-3,openbook,1911,0,3,0.0,True,0.9320376533067924,0.9910408659331983,0.059003212626405836,True,3e-05,4
LLaMA-3,openbook,9-1164,0,5,0.0,True,-0.9613663799748796,0.03754377173702022,0.9989101517118998,False,3e-05,4
LLaMA-3,openbook,898,0,2,0.0,True,0.9053040982835332,0.9884715785451519,0.08316748026161871,True,3e-05,4
LLaMA-3,openbook,9-674,0,2,0.0,False,0.4189880259669013,0.9550991736741666,0.5361111477072653,True,3e-05,4
LLaMA-3,openbook,7-1132,0,6,0.0,True,-0.22035383623026222,0.013603790261791326,0.23395762649205354,False,3e-05,4
LLaMA-3,openbook,7-1159,0,8,0.0,True,0.8769018766930865,0.8926013515090769,0.015699474815990464,True,3e-05,3
LLaMA-3,openbook,1023,0,3,0.0,False,-0.14939206024439078,0.8505385742132291,0.9999306344576199,True,3e-05,3
LLaMA-3,openbook,8-333,0,2,0.0,True,-0.41797890989027325,0.009675559182445108,0.42765446907271837,False,3e-05,5
LLaMA-3,openbook,7-1140,0,2,0.0,True,-0.0247569955999236,0.03170944075723429,0.05646643635715789,False,3e-05,5
LLaMA-3,openbook,7-171,0,3,0.0,True,-0.8810345177663863,0.0016930871371621252,0.8827276049035484,False,3e-05,5
LLaMA-3,openbook,8-260,0,1,0.0,False,0.00010596862995609566,0.008380593020034344,0.008274624390078249,False,3e-05,5
LLaMA-3,openbook,9-774,0,2,0.0,False,0.12201058342683102,0.9885785874513983,0.8665680040245672,True,3e-05,4
LLaMA-3,openbook,1139,0,6,0.0,True,-0.2953368148762162,0.2666345928925944,0.5619714077688106,False,3e-05,4
LLaMA-3,openbook,9-463,0,10,0.0,False,-0.10932576713563424,0.009517613774933972,0.11884338091056822,False,3e-05,3
LLaMA-3,openbook,9-179,0,3,0.0,True,-0.1686801687900875,0.022797923603152564,0.19147809239324004,False,3e-05,4
LLaMA-3,openbook,473,0,2,0.0,False,0.4343749789045389,0.9974993758498722,0.5631243969453333,True,3e-05,4
LLaMA-3,openbook,7-203,0,2,0.0,False,-0.17441282074229653,0.08550746220473437,0.2599202829470309,False,3e-05,5
LLaMA-3,openbook,9-504,0,4,0.0,True,0.7176809578131317,0.9447728030201333,0.22709184520700165,True,3e-05,4
LLaMA-3,openbook,9-675,0,3,0.0,False,0.07704989905156434,0.9998795550987097,0.9228296560471454,True,3e-05,5
LLaMA-3,openbook,7-1197,0,3,0.0,False,0.24934961161354297,0.2838834065341565,0.03453379492061355,False,3e-05,3
LLaMA-3,openbook,7-725,0,5,0.0,True,0.0324409240730299,0.08015765646558365,0.04771673239255375,False,3e-05,5
LLaMA-3,openbook,8-318,0,6,0.0,False,0.12182807923174122,0.8362602953749589,0.7144322161432177,True,3e-05,4
LLaMA-3,openbook,7-333,0,8,0.0,False,0.38854128636813245,0.9919246118960819,0.6033833255279495,True,3e-05,3
LLaMA-3,openbook,437,0,4,0.0,True,0.9987517344496424,0.9987517344496424,7.936970858192847e-18,True,3e-05,4
LLaMA-3,openbook,170,0,8,0.0,True,0.05472461287286072,0.11341165428314136,0.05868704141028064,False,3e-05,3
LLaMA-3,openbook,1231,0,8,0.0,False,0.3261107446632936,0.9648116937547441,0.6387009490914505,True,3e-05,4
LLaMA-3,openbook,9-229,0,2,0.0,True,0.9799526712011956,0.9836997671887543,0.003747095987558702,True,3e-05,4
LLaMA-3,openbook,9-159,0,2,0.0,False,0.15704576908472712,0.9970712927239147,0.8400255236391876,True,3e-05,5
LLaMA-3,openbook,8-378,0,4,0.0,True,0.566850634482731,0.6618877525047765,0.0950371180220455,True,3e-05,3
LLaMA-3,openbook,9-1139,0,2,0.0,True,0.3885735757584708,0.3909772601177578,0.00240368435928701,False,3e-05,5
LLaMA-3,openbook,1095,0,1,0.0,True,0.9944857289840927,0.9958838451100476,0.0013981161259548987,True,3e-05,4
LLaMA-3,openbook,9-199,0,3,0.0,True,-0.27028717884348,0.006987601426664937,0.27727478027014496,False,3e-05,4
LLaMA-3,openbook,8-135,0,2,0.0,False,0.5825752496912002,0.9840637028463873,0.40148845315518716,True,3e-05,4
LLaMA-3,openbook,229,0,2,0.0,True,0.14769562169655673,0.147991322042429,0.0002957003458722776,False,3e-05,4
LLaMA-3,openbook,9-988,0,2,0.0,True,0.7856698861655386,0.9902565971025161,0.20458671093697753,True,3e-05,4
LLaMA-3,openbook,8-445,0,2,0.0,True,0.6177057797385451,0.6250184723903385,0.0073126926517934,True,3e-05,4
LLaMA-3,openbook,1611,0,2,0.0,True,0.949629339224498,0.9803379033599134,0.030708564135415502,True,3e-05,4
LLaMA-3,openbook,8-53,0,6,0.0,False,-0.04871535002146854,0.9464230691534791,0.9951384191749476,True,3e-05,3
LLaMA-3,openbook,7-1018,0,4,0.0,True,0.9504262354363364,0.9602010806542278,0.00977484521789137,True,3e-05,4
LLaMA-3,openbook,7-157,0,8,0.0,True,0.8110635292584845,0.9972603968325108,0.1861968675740263,True,3e-05,3
LLaMA-3,openbook,9-163,0,3,0.0,False,-0.030395517790668736,0.9684969896989934,0.9988925074896622,True,3e-05,4
LLaMA-3,openbook,9-271,0,3,0.0,False,-0.026909840605874313,0.973088919810254,0.9999987604161283,True,3e-05,4
LLaMA-3,openbook,82,0,4,0.0,False,-0.08812738435281664,0.9112678380381218,0.9993952223909385,True,3e-05,3
LLaMA-3,openbook,9-786,0,2,0.0,False,0.2744322977348588,0.9997510417246721,0.7253187439898133,True,3e-05,4
LLaMA-3,openbook,395,0,1,0.0,True,0.14118005750673074,0.29604359056937485,0.1548635330626441,False,3e-05,5
LLaMA-3,openbook,9-124,0,6,0.0,False,0.42716871019169755,0.966160216244889,0.5389915060531915,True,3e-05,3
LLaMA-3,openbook,9-418,0,2,0.0,False,-0.14054923282859702,0.0021801240675440405,0.14272935689614105,False,3e-05,4
LLaMA-3,openbook,8-393,0,3,0.0,True,0.9949179713401366,0.9975815302035193,0.002663558863382616,True,3e-05,4
LLaMA-3,openbook,761,0,11,0.0,True,0.723207501093179,0.7708528395018673,0.04764533840868835,True,3e-05,4
LLaMA-3,openbook,785,0,3,0.0,True,0.9980971677063001,0.9988692320384533,0.0007720643321532815,True,3e-05,4
LLaMA-3,openbook,1582,0,10,0.0,True,-0.2179754816592342,0.07690824308713233,0.29488372474636654,False,3e-05,4
LLaMA-3,openbook,8-125,0,4,0.0,True,0.09963134064274352,0.10711735076997293,0.007486010127229405,False,3e-05,4
LLaMA-3,openbook,7-823,0,5,0.0,False,0.1495824870605017,0.5895007338420127,0.43991824678151104,True,3e-05,5
LLaMA-3,openbook,8-466,0,4,0.0,True,0.5745461693255544,0.574604404502012,5.8235176457659994e-05,True,3e-05,4
LLaMA-3,openbook,266,0,3,0.0,True,0.7230783351428092,0.7238503994848942,0.0007720643420850039,True,3e-05,4
LLaMA-3,openbook,1577,0,8,0.0,True,0.19922852060062607,0.19950632211719568,0.0002778015165696267,False,3e-05,5
LLaMA-3,openbook,758,0,2,0.0,True,0.6213513964815875,0.8729444641591914,0.25159306767760387,True,3e-05,5
LLaMA-3,openbook,9-757,0,2,0.0,False,-0.013189068831116257,0.9799047473083826,0.9930938161394989,True,3e-05,1
LLaMA-3,openbook,9-794,0,3,0.0,True,0.30650040574907256,0.8228287416005885,0.5163283358515159,True,3e-05,3
LLaMA-3,openbook,9-393,0,2,0.0,False,0.045468614643524474,0.9943428604739677,0.9488742458304432,True,3e-05,4
LLaMA-3,openbook,7-140,0,10,0.0,False,0.13953077922903967,0.17655018156992805,0.03701940234088838,False,3e-05,3
LLaMA-3,openbook,8-59,0,4,0.0,True,0.31961593924992776,0.3197953211543959,0.00017938190446812935,False,3e-05,3
LLaMA-3,openbook,7-677,0,4,0.0,False,0.025003203296726006,0.9997813953840136,0.9747781920872876,True,3e-05,3
LLaMA-3,openbook,9-29,0,3,0.0,False,0.48812587849484657,0.9850635635543014,0.4969376850594548,True,3e-05,4
LLaMA-3,openbook,7-445,0,2,0.0,True,0.6714229754208292,0.999306487863588,0.32788351244275876,True,3e-05,5
LLaMA-3,openbook,8-45,0,4,0.0,False,0.566823511316164,0.9992348814342196,0.4324113701180555,True,3e-05,4
LLaMA-3,openbook,7-511,0,7,0.0,True,0.8953370635005435,0.9171805961695559,0.021843532669012455,True,3e-05,3
LLaMA-3,openbook,9-993,0,3,0.0,False,-0.0006116776336634322,0.998694810229208,0.9993064878628715,True,3e-05,3
LLaMA-3,openbook,7-71,0,5,0.0,True,0.975856424476622,0.9759874667320971,0.00013104225547512635,True,3e-05,3
LLaMA-3,openbook,359,0,6,0.0,False,-0.21861719548516956,0.7258522098132144,0.944469405298384,True,3e-05,4
LLaMA-3,openbook,530,0,2,0.0,True,-0.7198820529530894,0.00042922733121966364,0.720311280284309,False,3e-05,5
LLaMA-3,openbook,132,0,4,0.0,True,-0.5360674940613921,0.4115161477909494,0.9475836418523415,False,3e-05,5
LLaMA-3,openbook,9-187,0,7,0.0,True,0.5917066576420144,0.5917073914629303,7.338209159761411e-07,True,3e-05,5
LLaMA-3,openbook,7-391,0,9,0.0,True,0.963248937798121,0.964155681955665,0.0009067441575439993,True,3e-05,3
LLaMA-3,openbook,9-858,0,2,0.0,True,0.7801284380894014,0.9623295802766567,0.18220114218725542,True,3e-05,4
LLaMA-3,openbook,9-440,0,3,0.0,True,0.8713308686022538,0.99789248257175,0.1265616139694961,True,3e-05,5
LLaMA-3,openbook,8-57,0,3,0.0,False,0.08013437332615503,0.08205973289975549,0.0019253595736004666,False,3e-05,4
LLaMA-3,openbook,163,0,8,0.0,True,-0.6289876752587622,0.3339548556057744,0.9629425308645366,False,3e-05,5
LLaMA-3,openbook,7-884,0,6,0.0,True,0.9104959118725019,0.9105234475255949,2.75356530929736e-05,True,3e-05,4
LLaMA-3,openbook,9-437,0,4,0.0,True,0.9731901448311879,0.9764714951413359,0.003281350310148014,True,3e-05,4
LLaMA-3,openbook,8-41,0,2,0.0,False,-0.006689820447071861,0.025816096788011087,0.03250591723508295,False,3e-05,4
LLaMA-3,openbook,8-179,0,2,0.0,False,-0.08555110671188916,0.04205986586347475,0.1276109725753639,False,3e-05,4
LLaMA-3,openbook,8-63,0,2,0.0,True,0.8785769104578065,0.9777761087532472,0.09919919829544067,True,3e-05,4
LLaMA-3,openbook,8-463,0,3,0.0,True,0.6725099205678375,0.6725110163816372,1.0958137996756146e-06,True,3e-05,4
LLaMA-3,openbook,7-1128,0,2,0.0,False,0.03150560976119743,0.9943494672339149,0.9628438574727175,True,3e-05,3
LLaMA-3,openbook,1129,0,10,0.0,False,0.10142946879411574,0.9807569993315344,0.8793275305374186,True,3e-05,3
LLaMA-3,openbook,1674,0,5,0.0,True,-0.2504131036680419,0.002789200540972886,0.2532023042090148,False,3e-05,4
LLaMA-3,openbook,636,0,6,0.0,False,-0.06273198094862442,0.9188142541138941,0.9815462350625185,True,3e-05,3
LLaMA-3,openbook,7-238,0,3,0.0,True,0.34682459613275957,0.5892061790947698,0.24238158296201023,True,3e-05,4
